hour, transport_mode, mean delay, variance delay, min delay, max delay, nb delay, 1st quartile delay, median delay, third quartile delay
04h20,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,bus,3.396,0.0,3.396,3.396,1,3.396,3.396,3.396
05h50,walk,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
05h50,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h50,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h50,bus,3.679,0.0,3.679,3.679,1,3.679,3.679,3.679
06h00,walk,0.0,0.0,-0.001,0.0,9,0.0,0.0,0.0
06h00,bike,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
06h00,car,0.012,0.0,0.009,0.014,2,0.014,0.009,0.009
06h00,bus,45.777,1692.623,4.635,86.918,2,4.635,86.918,86.918
06h10,walk,0.0,0.0,-0.001,0.001,18,0.0,0.0,0.0
06h10,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h10,car,0.02,0.0,0.005,0.043,7,0.005,0.043,0.039
06h10,bus,34.538,969.793,3.396,65.679,2,3.396,65.679,65.679
06h20,walk,0.0,0.0,0.0,0.002,24,0.0,0.001,0.0
06h20,bike,-0.002,0.0,-0.002,-0.002,1,-0.002,-0.002,-0.002
06h20,car,0.033,0.0,0.007,0.073,11,0.068,0.007,0.02
06h20,bus,7.904,90.295,0.685,21.33,3,0.685,1.698,21.33
06h30,walk,0.0,0.0,-0.001,0.002,62,0.0,0.0,0.0
06h30,bike,-0.001,0.0,-0.003,0.0,3,-0.001,-0.003,0.0
06h30,car,0.016,0.0,0.0,0.052,21,0.009,0.046,0.021
06h30,bus,2.605,1.754,0.739,3.679,3,0.739,3.396,3.679
06h40,walk,0.0,0.0,-0.002,0.002,111,0.0,0.0,0.001
06h40,bike,-0.001,0.0,-0.003,0.002,3,-0.003,-0.002,0.002
06h40,car,0.581,2.537,0.0,6.65,43,0.002,0.002,0.743
06h40,bus,6.753,43.275,2.044,16.056,3,2.159,2.044,16.056
06h50,walk,0.0,0.0,-0.003,0.004,165,0.001,0.0,0.0
06h50,bike,0.001,0.0,-0.001,0.002,9,-0.001,0.001,0.002
06h50,car,0.11,0.199,0.0,2.481,49,0.03,0.021,0.016
06h50,bus,3.632,8.989,0.685,9.66,6,1.475,4.206,4.07
07h00,walk,0.0,0.0,-0.002,0.006,204,0.0,0.0,0.0
07h00,bike,0.0,0.0,-0.002,0.001,11,-0.001,-0.001,0.001
07h00,car,0.115,0.371,0.001,4.973,73,0.009,0.011,0.008
07h00,bus,0.739,0.0,0.739,0.739,1,0.739,0.739,0.739
07h10,walk,0.0,0.0,-0.002,0.003,330,0.0,0.0,0.0
07h10,bike,0.0,0.0,-0.004,0.005,20,-0.004,0.005,0.002
07h10,car,0.507,1.509,0.001,5.847,115,0.024,0.006,0.023
07h10,bus,70.232,7514.135,2.048,214.085,5,3.396,3.68,127.953
07h20,walk,0.0,0.0,-0.003,0.005,433,0.0,0.0,0.0
07h20,bike,0.001,0.0,-0.003,0.004,27,-0.002,0.002,0.004
07h20,car,0.557,2.649,0.001,9.847,153,0.016,0.009,0.043
07h20,bus,50.028,2334.61,0.685,109.358,4,4.206,85.861,109.358
07h30,walk,0.0,0.0,-0.002,0.003,548,0.0,0.001,0.0
07h30,bike,0.0,0.0,-0.006,0.003,30,-0.002,0.0,0.0
07h30,car,0.753,3.128,0.0,11.805,192,0.011,0.001,0.037
07h30,bus,29.123,1038.803,5.955,74.702,3,5.955,6.713,74.702
07h40,walk,0.0,0.0,-0.003,0.005,707,0.0,0.0,0.0
07h40,bike,0.0,0.0,-0.002,0.004,37,-0.002,0.002,0.001
07h40,car,0.873,3.692,0.0,10.595,246,0.333,0.004,0.016
07h40,bus,69.743,1969.612,7.87,109.803,3,7.87,91.555,109.803
07h50,walk,0.0,0.0,-0.004,0.004,801,0.001,0.001,0.0
07h50,bike,0.0,0.0,-0.003,0.005,37,-0.003,0.001,0.0
07h50,car,1.191,5.557,0.0,18.948,297,0.018,0.014,1.351
07h50,bus,67.038,5050.676,0.685,209.885,6,14.075,56.996,95.643
08h00,walk,0.0,0.0,-0.005,0.006,903,0.0,0.0,0.0
08h00,bike,0.0,0.0,-0.004,0.004,49,-0.004,0.0,0.003
08h00,car,1.54,7.034,-0.001,18.256,314,0.007,0.002,2.354
08h00,bus,32.086,2242.031,0.739,113.723,4,1.635,12.246,113.723
08h10,walk,0.0,0.0,-0.003,0.004,973,0.0,0.0,0.0
08h10,bike,0.0,0.0,-0.003,0.004,52,-0.002,0.0,0.001
08h10,car,2.529,27.096,0.0,45.965,348,0.012,0.023,3.25
08h10,bus,49.52,2207.473,3.396,115.638,4,6.881,72.165,115.638
08h20,walk,0.0,0.0,-0.006,0.005,1029,0.0,0.001,0.0
08h20,bike,0.0,0.0,-0.005,0.005,60,-0.001,0.001,0.003
08h20,car,2.889,25.721,-0.001,35.15,362,0.021,0.013,3.606
08h20,bus,88.539,7433.908,0.685,226.792,5,4.735,68.119,142.365
08h30,walk,0.0,0.0,-0.004,0.004,1218,0.0,0.0,0.0
08h30,bike,0.0,0.0,-0.004,0.005,61,-0.004,0.001,0.0
08h30,car,4.648,77.231,0.0,55.031,434,0.024,0.673,5.555
08h30,bus,3.173,5.922,0.739,5.606,2,0.739,5.606,5.606
08h40,walk,0.0,0.0,-0.006,0.005,1307,0.0,0.0,0.002
08h40,bike,0.0,0.0,-0.003,0.004,73,-0.002,0.003,0.003
08h40,car,7.738,222.401,0.0,72.834,432,0.013,0.034,7.09
08h40,bus,43.325,836.144,6.173,76.809,4,24.708,65.608,76.809
08h50,walk,0.0,0.0,-0.005,0.004,1296,0.0,0.0,0.0
08h50,bike,0.0,0.0,-0.004,0.003,89,-0.003,0.0,0.001
08h50,car,28.627,2206.675,0.002,154.408,426,0.037,2.465,34.574
08h50,bus,116.162,17741.144,0.685,302.782,3,0.685,45.018,302.782
09h00,walk,0.0,0.0,-0.006,0.005,1286,0.0,0.0,0.0
09h00,bike,0.0,0.0,-0.004,0.003,96,-0.001,0.002,0.003
09h00,car,44.592,6647.468,0.0,418.456,409,0.001,2.322,51.398
09h00,bus,38.356,2208.69,0.739,118.303,4,9.059,25.322,118.303
09h10,walk,0.0,0.0,-0.007,0.004,1146,0.0,0.0,0.0
09h10,bike,0.0,0.0,-0.003,0.004,73,-0.001,0.0,0.0
09h10,car,90.734,27798.603,-0.001,670.664,389,0.021,4.055,135.925
09h10,bus,61.714,6181.203,2.084,196.579,4,15.426,32.767,196.579
09h20,walk,0.0,0.0,-0.004,0.005,1176,0.0,0.0,0.0
09h20,bike,0.0,0.0,-0.003,0.003,85,-0.002,0.002,0.001
09h20,car,108.449,48878.462,0.0,849.031,349,0.812,2.102,131.809
09h20,bus,58.891,9199.633,0.685,224.99,4,4.219,5.668,224.99
09h30,walk,0.0,0.0,-0.005,0.005,1061,0.0,0.0,0.0
09h30,bike,0.0,0.0,-0.004,0.004,74,0.0,0.001,0.002
09h30,car,148.278,85713.403,-0.001,992.959,363,0.019,3.794,137.178
09h30,bus,2.116,1.185,0.739,3.401,3,0.739,2.207,3.401
09h40,walk,0.0,0.0,-0.003,0.004,917,0.0,0.0,0.001
09h40,bike,0.0,0.0,-0.007,0.004,77,-0.003,0.001,0.001
09h40,car,213.352,146822.448,-0.001,1254.85,326,0.024,3.833,146.524
09h40,bus,85.562,1344.689,48.892,122.232,2,48.892,122.232,122.232
09h50,walk,0.0,0.0,-0.007,0.006,852,0.0,0.001,0.0
09h50,bike,0.0,0.0,-0.004,0.004,55,-0.001,0.003,0.001
09h50,car,270.802,214971.093,0.0,1520.89,288,0.029,5.43,149.215
09h50,bus,19.484,290.595,0.685,43.32,4,6.286,27.647,43.32
10h00,walk,0.0,0.0,-0.005,0.003,762,0.0,0.001,0.0
10h00,bike,0.0,0.0,-0.004,0.004,46,-0.001,0.0,0.002
10h00,car,228.269,180074.488,-0.001,1415.989,302,0.007,2.322,138.299
10h00,bus,47.06,2145.589,0.739,93.38,2,0.739,93.38,93.38
10h10,walk,0.0,0.0,-0.004,0.003,662,0.002,0.0,0.0
10h10,bike,0.0,0.0,-0.004,0.003,42,-0.004,0.0,0.0
10h10,car,129.812,70054.342,-0.001,1122.466,246,0.028,0.053,131.835
10h10,bus,63.823,3524.382,6.461,159.204,4,22.6,67.026,159.204
10h20,walk,0.0,0.0,-0.006,0.004,570,0.0,0.0,0.001
10h20,bike,0.0,0.0,-0.003,0.007,28,-0.001,0.001,0.002
10h20,car,5.073,260.467,-0.001,113.337,200,0.027,0.023,2.009
10h20,bus,13.987,322.889,0.685,39.39,3,0.685,1.887,39.39
10h30,walk,0.0,0.0,-0.005,0.004,546,0.001,0.0,0.0
10h30,bike,0.0,0.0,-0.004,0.004,29,-0.001,0.003,0.0
10h30,car,1.162,6.143,-0.001,12.001,214,0.013,0.008,0.021
10h30,bus,19.34,595.502,0.739,53.815,3,0.739,3.466,53.815
10h40,walk,0.0,0.0,-0.003,0.005,564,0.0,0.0,0.0
10h40,bike,0.0,0.0,-0.004,0.004,34,-0.002,0.001,0.004
10h40,car,0.973,6.126,0.0,17.945,206,0.03,0.042,0.015
10h40,bus,69.81,4576.59,2.159,137.46,2,2.159,137.46,137.46
10h50,walk,0.0,0.0,-0.005,0.006,627,0.0,0.0,0.0
10h50,bike,0.0,0.0,-0.007,0.005,42,-0.001,0.0,0.003
10h50,car,1.169,6.54,-0.001,18.099,241,0.021,0.016,0.0
10h50,bus,6.303,17.793,0.685,12.578,4,5.875,6.073,12.578
11h00,walk,0.0,0.0,-0.006,0.005,661,0.001,0.003,0.0
11h00,bike,-0.001,0.0,-0.005,0.004,39,-0.002,0.001,0.002
11h00,car,1.0,6.014,-0.001,19.356,240,0.049,0.0,0.0
11h00,bus,1.219,0.23,0.739,1.698,2,0.739,1.698,1.698
11h10,walk,0.0,0.0,-0.006,0.004,782,0.0,0.0,0.0
11h10,bike,0.0,0.0,-0.005,0.003,46,0.003,0.0,0.002
11h10,car,0.872,4.347,-0.001,14.37,308,0.015,0.05,0.0
11h10,bus,22.666,473.191,3.897,53.159,3,3.897,10.941,53.159
11h20,walk,0.0,0.0,-0.004,0.004,910,0.0,0.001,0.0
11h20,bike,-0.001,0.0,-0.005,0.003,57,-0.003,0.0,0.0
11h20,car,1.144,5.831,-0.001,16.574,330,0.019,0.013,0.001
11h20,bus,3.574,0.364,2.845,4.323,3,2.845,3.553,4.323
11h30,walk,0.0,0.0,-0.004,0.005,957,0.0,0.001,0.0
11h30,bike,0.0,0.0,-0.006,0.004,53,-0.004,0.0,0.0
11h30,car,1.424,8.041,-0.001,20.927,357,0.034,0.005,1.39
11h30,bus,16.053,383.259,0.739,49.495,4,4.175,9.803,49.495
11h40,walk,0.0,0.0,-0.004,0.004,972,0.001,0.0,0.0
11h40,bike,0.0,0.0,-0.005,0.006,66,-0.001,-0.002,0.002
11h40,car,1.83,10.374,-0.001,18.022,397,0.0,0.0,2.888
11h40,bus,56.906,0.0,56.906,56.906,1,56.906,56.906,56.906
11h50,walk,0.0,0.0,-0.006,0.004,1086,0.0,0.0,0.0
11h50,bike,0.0,0.0,-0.004,0.005,66,-0.002,0.004,0.0
11h50,car,1.862,11.272,-0.001,24.039,390,0.01,0.04,2.138
11h50,bus,10.972,101.574,2.161,26.52,6,3.69,5.609,23.695
12h00,walk,0.0,0.0,-0.004,0.004,1053,0.0,0.0,0.001
12h00,bike,0.0,0.0,-0.003,0.007,69,-0.002,0.0,0.0
12h00,car,1.581,11.619,-0.001,29.269,382,0.017,0.008,1.343
12h00,bus,0.739,0.0,0.739,0.739,1,0.739,0.739,0.739
12h10,walk,0.0,0.0,-0.004,0.005,1047,0.0,0.0,0.0
12h10,bike,0.0,0.0,-0.005,0.005,80,-0.002,0.0,0.0
12h10,car,1.928,14.266,-0.001,32.029,394,0.032,0.001,2.402
12h10,bus,25.113,1075.72,1.738,81.717,4,8.961,8.037,81.717
12h20,walk,0.0,0.0,-0.004,0.005,1037,0.0,0.0,0.0
12h20,bike,0.0,0.0,-0.004,0.005,57,-0.003,0.0,0.0
12h20,car,1.663,11.472,-0.001,26.727,407,0.102,0.004,2.807
12h20,bus,41.556,2743.636,0.685,115.495,3,0.685,8.488,115.495
12h30,walk,0.0,0.0,-0.005,0.005,921,0.001,0.0,0.0
12h30,bike,0.0,0.0,-0.004,0.002,64,-0.002,0.001,0.0
12h30,car,1.742,11.101,-0.001,18.018,338,0.01,0.011,2.778
12h30,bus,16.135,302.35,1.353,51.39,6,2.177,15.465,21.59
12h40,walk,0.0,0.0,-0.004,0.004,838,0.0,0.001,0.0
12h40,bike,0.0,0.0,-0.006,0.004,53,-0.003,0.0,0.0
12h40,car,1.104,5.467,-0.001,14.887,300,0.492,0.023,0.018
12h40,bus,5.211,0.321,4.644,5.778,2,4.644,5.778,5.778
12h50,walk,0.0,0.0,-0.004,0.004,893,0.001,0.001,0.0
12h50,bike,-0.001,0.0,-0.004,0.003,64,-0.001,-0.003,0.0
12h50,car,1.238,6.357,-0.001,14.731,307,0.027,0.04,0.016
12h50,bus,21.678,611.749,0.685,62.54,4,3.401,20.085,62.54
13h00,walk,0.0,0.0,-0.003,0.005,883,0.0,0.0,0.001
13h00,bike,0.0,0.0,-0.004,0.005,40,-0.002,0.0,0.001
13h00,car,1.29,8.104,-0.001,30.034,355,0.009,0.02,1.407
13h00,bus,50.974,2523.505,0.739,101.208,2,0.739,101.208,101.208
13h10,walk,0.0,0.0,-0.004,0.005,966,0.0,0.0,0.0
13h10,bike,0.0,0.0,-0.003,0.006,66,-0.001,0.002,0.003
13h10,car,1.351,6.979,-0.001,20.227,378,0.037,0.022,1.861
13h10,bus,64.888,3116.598,9.061,120.714,2,9.061,120.714,120.714
13h20,walk,0.0,0.0,-0.005,0.005,1134,0.0,0.0,0.0
13h20,bike,0.0,0.0,-0.005,0.006,62,-0.001,0.0,0.0
13h20,car,1.432,7.51,-0.001,18.0,430,0.029,0.011,1.593
13h20,bus,44.568,2643.417,0.685,127.736,5,2.712,9.666,82.043
13h30,walk,0.0,0.0,-0.004,0.004,1387,0.001,0.0,0.0
13h30,bike,0.0,0.0,-0.005,0.004,82,-0.004,0.004,0.0
13h30,car,1.695,9.773,-0.001,27.405,496,0.008,0.021,2.268
13h30,bus,10.525,38.714,3.42,18.573,3,3.42,9.582,18.573
13h40,walk,0.0,0.0,-0.005,0.005,1647,0.0,0.003,0.0
13h40,bike,0.0,0.0,-0.005,0.003,103,-0.002,0.003,0.0
13h40,car,2.702,20.84,-0.001,28.316,637,0.005,0.004,4.42
13h40,bus,56.06,1043.355,11.034,85.247,3,11.034,71.898,85.247
13h50,walk,0.0,0.0,-0.004,0.005,2099,0.0,0.001,0.001
13h50,bike,0.0,0.0,-0.003,0.004,125,-0.001,0.0,0.004
13h50,car,4.813,58.077,-0.001,52.025,848,0.584,1.648,6.426
13h50,bus,64.524,3770.007,0.685,141.66,4,8.045,107.707,141.66
14h00,walk,0.0,0.0,-0.005,0.005,2248,0.0,0.0,0.0
14h00,bike,0.0,0.0,-0.005,0.004,140,-0.001,0.001,0.0
14h00,car,5.051,55.225,-0.001,53.341,906,0.01,2.499,7.38
14h00,bus,97.61,3423.005,19.129,159.545,3,19.129,114.157,159.545
14h10,walk,0.0,0.0,-0.005,0.006,2064,0.0,0.001,0.0
14h10,bike,0.0,0.0,-0.006,0.005,160,-0.001,0.003,0.002
14h10,car,6.383,127.578,-0.001,108.622,836,0.008,2.491,7.174
14h10,bus,114.952,10060.101,4.701,247.367,3,4.701,92.787,247.367
14h20,walk,0.0,0.0,-0.006,0.006,1881,0.0,0.0,0.0
14h20,bike,0.0,0.0,-0.004,0.005,142,-0.001,0.0,0.001
14h20,car,3.341,22.171,-0.001,28.797,700,0.01,1.813,5.792
14h20,bus,167.585,28666.519,0.685,450.222,4,99.012,120.42,450.222
14h30,walk,0.0,0.0,-0.005,0.006,1564,0.0,0.003,0.0
14h30,bike,0.0,0.0,-0.005,0.004,118,-0.003,0.0,0.001
14h30,car,3.046,25.423,-0.001,41.668,647,0.014,0.595,4.002
14h30,bus,10.349,77.37,2.248,22.575,3,2.248,6.225,22.575
14h40,walk,0.0,0.0,-0.005,0.005,1215,0.0,0.0,0.0
14h40,bike,0.0,0.0,-0.004,0.004,86,-0.001,0.002,0.0
14h40,car,1.818,11.681,-0.001,27.333,480,0.037,0.0,2.433
14h40,bus,111.279,1405.425,73.79,148.768,2,73.79,148.768,148.768
14h50,walk,0.0,0.0,-0.006,0.004,854,0.0,0.0,0.0
14h50,bike,0.0,0.0,-0.003,0.005,77,-0.001,0.001,0.002
14h50,car,1.088,5.33,0.0,12.848,306,0.011,0.023,0.02
14h50,bus,19.965,637.967,3.247,63.642,4,5.694,7.275,63.642
15h00,walk,0.0,0.0,-0.003,0.004,503,0.0,0.0,0.0
15h00,bike,0.0,0.0,-0.004,0.003,34,-0.001,0.0,0.001
15h00,car,0.635,2.56,-0.001,8.987,174,0.01,0.032,0.011
