hour, transport_mode, mean speed, variance speed, min speed, max speed, nb speed, 1st quartile v, median speed, third quartile speed
04h20,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,bus,35.058,0.0,35.058,35.058,1,35.058,35.058,35.058
05h50,walk,6.0,0.0,6.0,6.0,1,6.0,6.0,6.0
05h50,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h50,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h50,bus,32.049,0.0,32.049,32.049,1,32.049,32.049,32.049
06h00,walk,6.0,0.0,6.0,6.0,9,6.0,6.0,6.0
06h00,bike,20.0,0.0,20.0,20.0,1,20.0,20.0,20.0
06h00,car,39.786,11.139,36.448,43.123,2,36.448,43.123,43.123
06h00,bus,26.672,0.078,26.392,26.951,2,26.392,26.951,26.951
06h10,walk,6.0,0.0,6.0,6.0,19,6.0,6.0,6.0
06h10,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h10,car,38.67,12.424,34.347,45.108,8,35.492,38.854,42.261
06h10,bus,32.237,7.961,29.415,35.058,2,29.415,35.058,35.058
06h20,walk,6.0,0.0,6.0,6.0,22,6.0,6.0,6.0
06h20,bike,20.0,0.0,20.0,20.0,1,20.0,20.0,20.0
06h20,car,33.392,13.023,26.78,39.055,11,30.331,33.912,37.603
06h20,bus,33.684,15.697,28.483,38.089,3,28.483,34.481,38.089
06h30,walk,6.0,0.0,6.0,6.0,66,6.0,6.0,6.0
06h30,bike,20.0,0.0,20.0,20.0,3,20.0,20.0,20.0
06h30,car,36.804,42.613,28.114,50.001,20,33.14,34.708,44.652
06h30,bus,33.88,1.722,32.049,35.058,3,32.049,34.533,35.058
06h40,walk,6.0,0.0,5.999,6.0,110,6.0,6.0,6.0
06h40,bike,20.0,0.0,20.0,20.0,4,20.0,20.0,20.0
06h40,car,34.522,16.061,26.095,41.023,43,31.239,35.976,37.316
06h40,bus,29.827,8.954,26.392,33.685,3,26.392,29.405,33.685
06h50,walk,6.0,0.0,6.0,6.0,160,6.0,6.0,6.0
06h50,bike,20.0,0.0,20.0,20.0,8,20.0,20.0,20.0
06h50,car,35.605,16.97,27.101,43.809,49,32.36,35.833,38.219
06h50,bus,32.438,15.159,26.775,38.089,6,28.483,34.481,35.025
07h00,walk,6.0,0.0,5.999,6.0,205,6.0,6.0,6.0
07h00,bike,20.0,0.0,20.0,20.0,11,20.0,20.0,20.0
07h00,car,35.986,27.426,26.14,48.929,74,31.514,35.721,39.402
07h00,bus,34.533,0.0,34.533,34.533,1,34.533,34.533,34.533
07h10,walk,6.0,0.0,5.999,6.0,332,6.0,6.0,6.0
07h10,bike,20.0,0.0,20.0,20.0,21,20.0,20.0,20.0
07h10,car,36.214,28.948,25.805,49.998,114,32.666,36.902,39.507
07h10,bus,28.156,29.626,19.728,35.058,5,24.573,29.371,32.048
07h20,walk,6.0,0.0,5.999,6.0,427,6.0,6.0,6.0
07h20,bike,20.0,0.0,20.0,20.0,26,20.0,20.0,20.0
07h20,car,34.688,30.121,25.748,49.651,153,30.366,34.546,38.314
07h20,bus,28.528,12.057,24.731,34.084,4,26.813,28.483,34.084
07h30,walk,6.0,0.0,6.0,6.0,558,6.0,6.0,6.0
07h30,bike,20.0,0.0,20.0,20.0,30,20.0,20.0,20.0
07h30,car,35.302,24.561,25.484,49.086,195,31.428,35.226,38.011
07h30,bus,34.521,5.792,31.568,37.463,3,31.568,34.533,37.463
07h40,walk,6.0,0.0,5.999,6.001,712,6.0,6.0,6.0
07h40,bike,20.0,0.0,20.0,20.0,36,20.0,20.0,20.0
07h40,car,34.801,25.913,25.403,48.861,249,30.945,34.606,38.315
07h40,bus,28.707,32.455,21.237,35.056,3,21.237,29.827,35.056
07h50,walk,6.0,0.0,5.999,6.0,802,6.0,6.0,6.0
07h50,bike,20.0,0.0,20.0,20.0,38,20.0,20.0,20.0
07h50,car,35.12,27.937,25.552,48.193,293,31.865,35.889,38.788
07h50,bus,28.071,23.12,19.011,34.481,6,26.089,29.405,31.204
08h00,walk,6.0,0.0,5.999,6.0,887,6.0,6.0,6.0
08h00,bike,20.0,0.0,20.0,20.0,48,20.0,20.0,20.0
08h00,car,34.309,28.346,25.461,50.0,308,30.375,34.348,37.936
08h00,bus,31.807,50.493,19.736,38.087,4,34.872,34.533,38.087
08h10,walk,6.0,0.0,6.0,6.0,980,6.0,6.0,6.0
08h10,bike,20.0,0.0,20.0,20.0,52,20.0,20.0,20.0
08h10,car,33.949,27.872,24.811,50.002,352,29.207,33.727,37.097
08h10,bus,28.614,19.485,21.885,34.279,4,29.164,29.129,34.279
08h20,walk,6.0,0.0,5.999,6.0,1027,6.0,6.0,6.0
08h20,bike,20.0,0.0,20.0,20.0,60,20.0,20.0,20.0
08h20,car,33.921,28.742,23.753,50.0,360,29.307,33.953,37.442
08h20,bus,28.698,21.997,23.448,34.481,5,23.448,28.451,33.498
08h30,walk,6.0,0.0,5.999,6.001,1219,6.0,6.0,6.0
08h30,bike,20.0,0.0,20.0,20.0,63,20.0,20.0,20.0
08h30,car,33.469,32.495,21.685,49.996,442,29.675,32.874,37.278
08h30,bus,34.742,0.044,34.533,34.951,2,34.951,34.533,34.533
08h40,walk,6.0,0.0,5.999,6.001,1307,6.0,6.0,6.0
08h40,bike,20.0,0.0,20.0,20.0,73,20.0,20.0,20.0
08h40,car,32.617,30.547,15.863,48.824,433,28.391,31.881,36.618
08h40,bus,32.122,22.948,24.676,37.89,4,32.047,33.875,37.89
08h50,walk,6.0,0.0,5.999,6.0,1305,6.0,6.0,6.0
08h50,bike,20.0,0.0,20.0,20.0,90,20.0,20.0,20.0
08h50,car,31.068,41.528,6.269,47.734,418,26.833,30.977,36.838
08h50,bus,26.724,39.146,19.159,34.481,3,19.159,26.531,34.481
09h00,walk,6.0,0.0,5.999,6.0,1275,6.0,6.0,6.0
09h00,bike,20.0,0.0,20.0,20.0,94,20.0,20.0,20.0
09h00,car,29.518,59.026,4.746,48.37,410,25.681,29.354,35.881
09h00,bus,31.193,11.015,26.736,34.533,4,29.26,34.243,34.533
09h10,walk,6.0,0.0,6.0,6.0,1150,6.0,6.0,6.0
09h10,bike,20.0,0.0,20.0,20.0,73,20.0,20.0,20.0
09h10,car,28.308,86.411,3.018,50.002,388,23.264,28.954,34.193
09h10,bus,29.328,42.656,18.64,34.789,4,29.402,34.482,34.789
09h20,walk,6.0,0.0,5.999,6.001,1177,6.0,6.0,6.0
09h20,bike,20.0,0.0,20.0,20.0,84,20.0,20.0,20.0
09h20,car,28.042,89.01,3.689,47.843,345,22.136,28.628,34.227
09h20,bus,27.72,28.582,19.501,34.481,4,28.419,28.48,34.481
09h30,walk,6.0,0.0,5.999,6.001,1061,6.0,6.0,6.0
09h30,bike,20.0,0.0,20.0,20.0,75,20.0,20.0,20.0
09h30,car,27.188,105.185,2.466,49.752,361,22.071,28.577,33.011
09h30,bus,32.763,8.305,28.699,35.058,3,28.699,34.533,35.058
09h40,walk,6.0,0.0,5.999,6.0,910,6.0,6.0,6.0
09h40,bike,20.0,0.0,20.0,20.0,79,20.0,20.0,20.0
09h40,car,25.71,121.405,1.663,47.179,330,20.632,27.445,33.239
09h40,bus,26.005,16.95,21.888,30.122,2,21.888,30.122,30.122
09h50,walk,6.0,0.0,5.999,6.001,847,6.0,6.0,6.0
09h50,bike,20.0,0.0,20.0,20.0,55,20.0,20.0,20.0
09h50,car,25.499,139.406,1.629,49.996,287,18.546,27.069,33.645
09h50,bus,33.171,18.879,25.946,37.561,4,34.481,34.696,37.561
10h00,walk,6.0,0.0,6.0,6.0,759,6.0,6.0,6.0
10h00,bike,20.0,0.0,20.0,20.0,42,20.0,20.0,20.0
10h00,car,26.179,144.839,2.366,47.731,307,19.137,28.138,35.843
10h00,bus,30.712,14.604,26.89,34.533,2,26.89,34.533,34.533
10h10,walk,6.0,0.0,5.999,6.0,659,6.0,6.0,6.0
10h10,bike,20.0,0.0,20.0,20.0,43,20.0,20.0,20.0
10h10,car,28.056,96.924,3.856,50.004,240,22.88,29.577,33.542
10h10,bus,28.839,32.625,19.819,35.058,4,28.432,32.048,35.058
10h20,walk,6.0,0.0,6.0,6.0,576,6.0,6.0,6.0
10h20,bike,20.0,0.0,20.0,20.002,26,20.0,20.002,20.0
10h20,car,34.011,31.785,22.743,50.005,197,29.721,33.756,38.12
10h20,bus,33.184,21.362,26.987,38.083,3,26.987,34.481,38.083
10h30,walk,6.0,0.0,5.999,6.0,555,6.0,6.0,6.0
10h30,bike,20.0,0.0,20.0,20.0,38,20.0,20.0,20.0
10h30,car,34.304,32.02,25.131,50.002,220,29.999,33.731,38.085
10h30,bus,33.878,1.728,32.044,35.058,3,32.044,34.533,35.058
10h40,walk,6.0,0.0,5.999,6.001,556,6.0,6.0,6.0
10h40,bike,20.0,0.0,20.0,20.0,27,20.0,20.0,20.0
10h40,car,34.768,33.181,25.365,50.0,201,30.295,34.291,38.608
10h40,bus,25.222,13.195,21.589,28.854,2,21.589,28.854,28.854
10h50,walk,6.0,0.0,5.999,6.0,628,6.0,6.0,6.0
10h50,bike,20.0,0.0,20.0,20.0,44,20.0,20.0,20.0
10h50,car,33.858,31.173,25.336,50.0,242,29.999,32.11,38.854
10h50,bus,32.4,6.36,28.476,34.738,4,31.906,34.481,34.738
11h00,walk,6.0,0.0,5.999,6.0,652,6.0,6.0,6.0
11h00,bike,20.0,0.0,20.0,20.001,40,20.0,20.0,20.0
11h00,car,34.501,34.851,19.999,50.003,240,30.0,33.994,38.089
11h00,bus,36.311,3.161,34.533,38.089,2,34.533,38.089,38.089
11h10,walk,6.0,0.0,6.0,6.0,796,6.0,6.0,6.0
11h10,bike,20.0,0.0,20.0,20.001,44,20.0,20.0,20.0
11h10,car,34.515,30.683,24.011,50.001,303,30.676,33.326,37.287
11h10,bus,30.045,16.423,24.742,34.579,3,24.742,30.814,34.579
11h20,walk,6.0,0.0,5.999,6.0,911,6.0,6.0,6.0
11h20,bike,20.0,0.0,19.999,20.001,59,20.0,20.0,20.0
11h20,car,34.519,30.607,24.999,50.001,326,30.0,33.579,38.679
11h20,bus,31.756,5.684,28.387,33.546,3,28.387,33.546,33.336
11h30,walk,6.0,0.0,5.999,6.001,943,6.0,6.0,6.0
11h30,bike,20.0,0.0,20.0,20.0,51,20.0,20.0,20.0
11h30,car,35.213,34.071,24.948,50.006,358,30.636,34.384,39.157
11h30,bus,34.809,4.212,31.969,37.755,4,34.533,34.977,37.755
11h40,walk,6.0,0.0,5.999,6.001,981,6.0,6.0,6.0
11h40,bike,20.0,0.0,19.999,20.0,69,20.0,20.0,20.0
11h40,car,35.024,29.061,24.999,50.002,393,30.0,34.07,38.513
11h40,bus,24.341,0.0,24.341,24.341,1,24.341,24.341,24.341
11h50,walk,6.0,0.0,5.999,6.0,1086,6.0,6.0,6.0
11h50,bike,20.0,0.0,20.0,20.001,62,20.0,20.0,20.001
11h50,car,34.723,28.832,24.999,50.005,391,30.963,33.431,38.011
11h50,bus,30.583,8.543,27.29,34.481,6,27.29,32.048,33.654
12h00,walk,6.0,0.0,5.999,6.001,1047,6.0,6.0,6.0
12h00,bike,20.0,0.0,20.0,20.001,73,20.0,20.0,20.0
12h00,car,35.514,31.839,25.07,50.0,376,30.322,34.734,39.754
12h00,bus,34.533,0.0,34.533,34.533,1,34.533,34.533,34.533
12h10,walk,6.0,0.0,6.0,6.0,1061,6.0,6.0,6.0
12h10,bike,20.0,0.0,20.0,20.0,72,20.0,20.0,20.0
12h10,car,34.563,30.435,20.0,50.005,389,30.001,33.704,38.516
12h10,bus,31.15,25.842,23.474,36.914,4,29.937,34.273,36.914
12h20,walk,6.0,0.0,5.999,6.0,1039,6.0,6.0,6.0
12h20,bike,20.0,0.0,19.989,20.0,62,20.0,20.0,20.0
12h20,car,35.115,31.191,21.367,50.004,412,30.23,34.02,38.22
12h20,bus,28.149,26.772,21.807,34.481,3,21.807,28.16,34.481
12h30,walk,6.0,0.0,5.999,6.0,912,6.0,6.0,6.0
12h30,bike,20.0,0.0,20.0,20.002,65,20.0,20.0,20.0
12h30,car,35.1,30.468,24.791,50.002,331,30.422,34.088,38.803
12h30,bus,29.455,28.823,19.24,34.855,6,26.835,32.048,34.533
12h40,walk,6.0,0.0,5.999,6.0,837,6.0,6.0,6.0
12h40,bike,20.0,0.0,20.0,20.0,51,20.0,20.0,20.0
12h40,car,34.696,33.474,24.988,50.002,308,30.0,33.866,38.305
12h40,bus,29.869,66.978,21.685,38.053,2,21.685,38.053,38.053
12h50,walk,6.0,0.0,5.999,6.0,869,6.0,6.0,6.0
12h50,bike,20.0,0.0,19.996,20.0,57,20.0,20.0,20.0
12h50,car,35.265,31.506,24.976,50.002,311,30.0,34.631,38.135
12h50,bus,32.155,8.29,27.859,35.058,4,31.223,34.481,35.058
13h00,walk,6.0,0.0,5.999,6.0,907,6.0,6.0,6.0
13h00,bike,20.0,0.0,19.999,20.001,45,20.0,20.0,20.0
13h00,car,34.695,31.38,20.0,50.006,350,30.463,34.632,38.38
13h00,bus,33.631,0.815,32.728,34.533,2,32.728,34.533,34.533
13h10,walk,6.0,0.0,5.999,6.0,950,6.0,6.0,6.0
13h10,bike,20.0,0.0,20.0,20.001,63,20.0,20.0,20.0
13h10,car,34.813,28.323,25.324,50.002,366,30.0,33.497,38.81
13h10,bus,28.505,39.081,22.253,34.756,2,22.253,34.756,34.756
13h20,walk,6.0,0.0,5.999,6.0,1140,6.0,6.0,6.0
13h20,bike,20.0,0.0,19.999,20.002,64,20.0,20.0,20.002
13h20,car,34.42,29.057,24.046,50.003,425,30.0,33.664,37.721
13h20,bus,30.538,18.802,25.158,36.711,5,27.859,28.48,34.481
13h30,walk,6.0,0.0,5.999,6.001,1378,6.0,6.0,6.0
13h30,bike,20.0,0.0,19.999,20.001,81,20.0,20.0,20.0
13h30,car,34.62,31.144,25.069,50.002,516,30.0,33.986,38.521
13h30,bus,31.145,24.819,24.101,34.8,3,24.101,34.533,34.8
13h40,walk,6.0,0.0,5.999,6.001,1665,6.0,6.0,6.0
13h40,bike,20.0,0.0,20.0,20.001,103,20.0,20.0,20.0
13h40,car,34.479,32.806,20.49,50.004,636,30.349,33.8,37.228
13h40,bus,27.944,14.809,23.409,32.817,3,23.409,27.605,32.817
13h50,walk,6.0,0.0,5.999,6.0,2081,6.0,6.0,6.0
13h50,bike,20.0,0.0,19.999,20.001,122,20.0,20.0,20.0
13h50,car,34.476,31.319,22.479,50.007,842,30.007,33.091,38.076
13h50,bus,30.199,47.069,19.748,37.849,4,28.718,34.481,37.849
14h00,walk,6.0,0.0,5.999,6.001,2254,6.0,6.0,6.0
14h00,bike,20.0,0.0,19.999,20.001,147,20.0,20.0,20.0
14h00,car,34.334,33.511,19.706,50.002,902,29.888,33.452,38.497
14h00,bus,29.903,2.953,27.671,31.852,3,27.671,30.185,31.852
14h10,walk,6.0,0.0,5.999,6.001,2059,6.0,6.0,6.0
14h10,bike,20.0,0.0,20.0,20.0,155,20.0,20.0,20.0
14h10,car,34.03,32.183,15.05,50.006,835,29.121,33.516,37.549
14h10,bus,26.359,48.808,17.755,34.867,3,17.755,26.454,34.867
14h20,walk,6.0,0.0,5.999,6.001,1890,6.0,6.0,6.0
14h20,bike,20.0,0.0,19.999,20.001,142,20.0,20.0,20.0
14h20,car,34.351,31.669,23.543,50.004,699,29.432,33.826,37.785
14h20,bus,25.377,53.316,14.252,34.481,4,24.877,27.9,34.481
14h30,walk,6.0,0.0,5.999,6.001,1562,6.0,6.0,6.0
14h30,bike,20.0,0.0,20.0,20.001,115,20.0,20.0,20.0
14h30,car,34.762,31.409,24.259,50.005,648,30.0,34.151,38.301
14h30,bus,34.555,6.619,31.239,37.51,3,31.239,34.916,37.51
14h40,walk,6.0,0.0,5.999,6.001,1231,6.0,6.0,6.0
14h40,bike,20.0,0.0,20.0,20.0,94,20.0,20.0,20.0
14h40,car,34.649,28.383,24.996,50.001,480,30.992,34.513,38.655
14h40,bus,23.591,27.926,18.306,28.875,2,18.306,28.875,28.875
14h50,walk,6.0,0.0,5.999,6.001,805,6.0,6.0,6.0
14h50,bike,20.0,0.0,20.0,20.0,70,20.0,20.0,20.0
14h50,car,35.288,27.964,24.48,50.0,302,31.411,34.485,38.527
14h50,bus,32.133,9.594,26.859,34.788,4,33.643,33.242,34.788
15h00,walk,6.0,0.0,5.999,6.0,521,6.0,6.0,6.0
15h00,bike,20.0,0.0,20.0,20.0,36,20.0,20.0,20.0
15h00,car,34.603,34.553,19.999,50.002,173,30.736,33.365,38.461
15h00,bus,31.84,23.042,23.82,38.089,5,29.937,32.822,34.533
15h10,walk,6.0,0.0,6.0,6.0,339,6.0,6.0,6.0
15h10,bike,20.0,0.0,20.0,20.0,38,20.0,20.0,20.0
15h10,car,35.307,35.413,25.845,50.0,99,30.381,34.989,39.596
15h10,bus,29.303,28.308,23.982,34.623,2,23.982,34.623,34.623
15h20,walk,6.0,0.0,5.999,6.0,217,6.0,6.0,6.0
