stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
3377699720883751,13970,Beauville Vidal,43.690524,1.422447,0,1970324837186433,2
3377699720883752,13981,Ctre Cial St-Alban,43.689195,1.422935,0,1970324837186434,2
3377699720883753,13980,Ctre Cial St-Alban,43.689089,1.422836,0,1970324837186434,2
3377699720883754,13991,Pont Vieil,43.692033,1.427247,0,1970324837186435,1
3377699720883755,13990,Pont Vieil,43.691658,1.427036,0,1970324837186435,1
3377699720883756,14010,Pradelle,43.693809,1.432150,0,1970324837186436,2
3377699720883757,14011,Pradelle,43.693906,1.432030,0,1970324837186436,2
3377699720883758,14021,Tour Totier,43.693875,1.435304,0,1970324837186437,1
3377699720883759,14020,Tour Totier,43.694030,1.435794,0,1970324837186437,1
3377699720883762,14041,Ecole Castelginest,43.689170,1.439810,0,1970324837186439,1
3377699720883763,14040,Ecole Castelginest,43.689098,1.439727,0,1970324837186439,1
3377699720883764,14050,Millet,43.687253,1.441598,0,1970324837186440,1
3377699720883765,14051,Millet,43.687365,1.441628,0,1970324837186440,1
3377699720883766,14060,Moissons,43.686548,1.444109,0,1970324837186441,1
3377699720883767,14061,Moissons,43.686541,1.444259,0,1970324837186441,1
3377699720883768,14081,Bertrand,43.695549,1.430426,0,1970324837186442,2
3377699720883769,14080,Bertrand,43.695961,1.430861,0,1970324837186442,1
3377699720883770,14091,Barthe,43.697140,1.431588,0,1970324837186443,2
3377699720883771,14090,Barthe,43.697373,1.431887,0,1970324837186443,1
3377699720883772,14100,St-Pierre,43.700361,1.431526,0,1970324837186444,2
3377699720883773,14101,St-Pierre,43.699896,1.431793,0,1970324837186444,2
3377699720883776,14121,Barry,43.713366,1.430999,0,1970324837186446,2
3377699720883777,14120,Barry,43.713335,1.431115,0,1970324837186446,2
3377699720883778,14131,Garenne,43.715622,1.433235,0,1970324837186447,1
3377699720883779,14130,Garenne,43.715566,1.433339,0,1970324837186447,1
3377699720883780,14210,Vignemale,43.718525,1.432993,0,1970324837186448,1
3377699720883781,14211,Vignemale,43.718427,1.432918,0,1970324837186448,2
3377699720883782,14220,Pic du Midi,43.719323,1.435400,0,1970324837186449,1
3377699720883783,14221,Pic du Midi,43.719452,1.435246,0,1970324837186449,2
3377699720883784,14161,Acacias,43.720481,1.438137,0,1970324837186450,2
3377699720883785,14160,Acacias,43.720542,1.438400,0,1970324837186450,1
3377699720883786,14151,Maurys,43.722611,1.436461,0,1970324837186451,2
3377699720883787,14150,Maurys,43.723642,1.434536,0,1970324837186451,1
3377699720883788,14140,Mairie Gratentour,43.722259,1.431967,0,1970324837186452,2
3377699720883789,14141,Mairie Gratentour,43.722378,1.432337,0,1970324837186452,1
3377699720883790,14231,Vieille Côte,43.718949,1.427961,0,1970324837186453,1
3377699720883791,14230,Vieille Côte,43.718964,1.427750,0,1970324837186453,1
3377699720883792,14240,Champ del Rey,43.717631,1.423651,0,1970324837186454,1
3377699720883793,14241,Champ del Rey,43.717876,1.424189,0,1970324837186454,1
3377699720883798,13220,Pont Rouge,43.715049,1.405005,0,1970324837186457,2
3377699720883799,13221,Pont Rouge,43.714225,1.404276,0,1970324837186457,2
3377699720883800,13231,Gamouna,43.721427,1.407342,0,1970324837186458,1
3377699720883801,13230,Gamouna,43.721307,1.407394,0,1970324837186458,1
3377699720883802,13240,Ecole Bruguières,43.723328,1.409497,0,1970324837186459,2
3377699720883803,13241,Ecole Bruguières,43.723637,1.409602,0,1970324837186459,2
3377699720883804,13251,Bruguières Mairie,43.727425,1.411981,0,1970324837186460,1
3377699720883805,13250,Bruguières Mairie,43.727211,1.412183,0,1970324837186460,2
3377699720883806,13261,Hortensias,43.725816,1.415156,0,1970324837186461,2
3377699720883807,13260,Hortensias,43.725476,1.415507,0,1970324837186461,1
3377699720883808,13271,Bruguet,43.722307,1.415469,0,1970324837186462,2
3377699720883809,13270,Bruguet,43.722199,1.415380,0,1970324837186462,1
3377699720883816,6040,Rigal,43.642698,1.439211,0,1970324837186466,2
3377699720883817,6041,Rigal,43.642471,1.439056,0,1970324837186466,1
3377699720883818,460,Baron,43.645485,1.439294,0,1970324837186467,2
3377699720883819,461,Baron,43.645251,1.439167,0,1970324837186467,2
3377699720883820,6071,Rispet,43.648438,1.438894,0,1970324837186468,1
3377699720883821,6070,Rispet,43.648934,1.438918,0,1970324837186468,1
3377699720883822,1820,Croix Bénite,43.653968,1.437698,0,1970324837186469,1
3377699720883823,1821,Croix Bénite,43.654345,1.437654,0,1970324837186469,1
3377699720883824,7041,Turlu,43.657923,1.438367,0,1970324837186470,2
3377699720883825,7040,Turlu,43.657542,1.438458,0,1970324837186470,2
3377699720883826,1350,Ch. des Izards,43.661176,1.439203,0,1970324837186471,1
3377699720883827,1351,Ch. des Izards,43.660630,1.438975,0,1970324837186471,1
3377699720883828,4751,Moulis,43.666421,1.440261,0,1970329131942215,1
3377699720883829,4750,Moulis,43.665697,1.440156,0,1970329131942215,1
3377699720883830,14411,Launaguet Nobles,43.670727,1.445354,0,1970329131942223,1
3377699720883831,14410,Launaguet Nobles,43.670127,1.445256,0,1970329131942223,1
3377699720883832,14421,Fourquets,43.671872,1.449707,0,1970324837186474,1
3377699720883833,14420,Fourquets,43.671949,1.450411,0,1970324837186474,2
3377699720883834,14431,Gendarmerie,43.672483,1.452321,0,1970324837186475,1
3377699720883835,14430,Gendarmerie,43.672403,1.452385,0,1970324837186475,1
3377699720883836,14450,Chalets,43.676124,1.456281,0,1970324837186476,1
3377699720883837,14451,Chalets,43.676866,1.456020,0,1970324837186476,1
3377699720883838,14461,Mirabelles,43.678696,1.454249,0,1970324837186477,1
3377699720883839,14460,Mirabelles,43.679144,1.454020,0,1970324837186477,2
3377699720883840,14471,Renée Aspe,43.680237,1.453139,0,1970324837186478,2
3377699720883841,14470,Renée Aspe,43.680909,1.452701,0,1970324837186478,2
3377699720883844,14491,Grazidou,43.686391,1.451016,0,1970324837186480,1
3377699720883845,14490,Grazidou,43.686546,1.451180,0,1970324837186480,1
3377699720883846,14501,Clotildes,43.692618,1.450628,0,1970324837186481,1
3377699720883847,14500,Clotildes,43.692771,1.450724,0,1970324837186481,1
3377699720883848,14510,Peyrandrieu,43.695963,1.450959,0,1970324837186482,1
3377699720883849,14511,Peyrandrieu,43.695953,1.450819,0,1970324837186482,1
3377699720883850,14521,Turtelle,43.702678,1.459192,0,1970324837186483,2
3377699720883851,14520,Turtelle,43.702595,1.459307,0,1970324837186483,2
3377699720883852,14530,Bellevue,43.702909,1.461510,0,1970324837186484,2
3377699720883853,14531,Bellevue,43.703025,1.461674,0,1970324837186484,2
3377699720883854,14540,Panchaud,43.701849,1.464956,0,1970324837186485,2
3377699720883855,14541,Panchaud,43.702328,1.464401,0,1970324837186485,1
3377699720883856,14611,Mimosas,43.701000,1.470209,0,1970324837186486,1
3377699720883857,14610,Mimosas,43.700369,1.471039,0,1970324837186486,1
3377699720883858,14660,Bonnecarrère,43.699414,1.472628,0,1970324837186487,1
3377699720883859,14661,Bonnecarrère,43.699623,1.472479,0,1970324837186487,1
3377699720883860,14621,Pins,43.698091,1.475029,0,1970324837186488,1
3377699720883861,14620,Pins,43.697763,1.475381,0,1970324837186488,1
3377699720883862,14630,Puntous,43.696874,1.476858,0,1970324837186489,1
3377699720883863,14631,Puntous,43.696943,1.476940,0,1970324837186489,1
3377699720883866,14570,Roche,43.709195,1.471729,0,1970324837186491,1
3377699720883867,14571,Roche,43.708844,1.471004,0,1970324837186491,1
3377699720883868,14581,Cimetière Montberon,43.712939,1.476661,0,1970324837186492,1
3377699720883869,14580,Cimetière Montberon,43.712959,1.476839,0,1970324837186492,2
3377699720883870,14650,Fontaine,43.714795,1.478589,0,1970324837186493,1
3377699720883871,14651,Fontaine,43.714489,1.478134,0,1970324837186493,2
3377699720883872,14590,Eglise Montberon,43.715958,1.480182,0,1970324837186494,2
3377699720883873,14591,Eglise Montberon,43.715967,1.480025,0,1970324837186494,2
3377699720883874,14960,Chaumière,43.538417,1.480728,0,1970324837186495,1
3377699720883875,14961,Chaumière,43.538547,1.480747,0,1970324837186495,1
3377699720883876,14980,Moulin Armand,43.530697,1.487543,0,1970324837186496,1
3377699720883877,14981,Moulin Armand,43.530764,1.487631,0,1970324837186496,1
3377699720883880,15000,Peupliers,43.523202,1.494365,0,1970324837186498,1
3377699720883881,15001,Peupliers,43.523243,1.494476,0,1970324837186498,1
3377699720883883,15010,Ecole Castanet,43.520754,1.495759,0,1970324837186499,1
3377699720883884,15011,Ecole Castanet,43.519065,1.496897,0,1970324837186499,1
3377699720883885,15020,Mairie Castanet,43.516741,1.498090,0,1970324837185143,1
3377699720883886,15021,Mairie Castanet,43.516922,1.498131,0,1970324837185143,1
3377699720883889,15042,Peries,43.512436,1.501073,0,1970324837186501,1
3377699720883890,15251,Blum,43.513767,1.504431,0,1970324837186502,1
3377699720883891,15250,Blum,43.514575,1.504050,0,1970324837186502,1
3377699720883892,15050,Castanet République,43.517177,1.502269,0,1970324837186503,1
3377699720883893,15051,Castanet République,43.516816,1.502357,0,1970324837186503,1
3377699720883894,15061,Verte Prairie,43.518422,1.504725,0,1970324837186504,1
3377699720883895,15060,Verte Prairie,43.518268,1.504576,0,1970324837186504,1
3377699720883896,15071,Artaud,43.520375,1.505702,0,1970324837186505,1
3377699720883897,15070,Artaud,43.521132,1.505232,0,1970324837186505,1
3377699720883906,4711,Montagné,43.590004,1.369082,0,1970324837186513,2
3377699720883907,4710,Montagné,43.590147,1.368931,0,1970324837186513,2
3377699720883910,15321,Briqueterie,43.589785,1.365697,0,1970324837186515,2
3377699720883911,15320,Briqueterie,43.589733,1.364919,0,1970324837186515,2
3377699720883912,15340,Ctre Cial Tournefeuille,43.588092,1.352371,0,1970324837186516,1
3377699720883916,15360,Montjoie,43.587125,1.348913,0,1970324837186518,1
3377699720883917,15361,Montjoie,43.587358,1.349787,0,1970324837186518,1
3377699720883926,15420,Rouergue,43.583836,1.332893,0,1970324837186523,1
3377699720883927,15421,Rouergue,43.583754,1.333272,0,1970324837186523,1
3377699720883928,15430,Ile de France,43.583837,1.329493,0,1970324837186524,1
3377699720883929,15431,Ile de France,43.583733,1.330173,0,1970324837186524,1
3377699720883930,15440,Camargue,43.584269,1.326504,0,1970324837186525,1
3377699720883931,15441,Camargue,43.584030,1.326747,0,1970324837186525,1
3377699720883932,15451,Touraine,43.587713,1.321959,0,1970324837186526,1
3377699720883933,15450,Touraine,43.587756,1.322069,0,1970324837186526,1
3377699720883936,15461,Pagnol,43.589970,1.319564,0,1970324837186527,1
3377699720883938,1160,Casteret,43.594247,1.401818,0,1970324837186528,1
3377699720883939,1161,Casteret,43.594167,1.401692,0,1970324837186528,1
3377699720883942,3830,Lemire,43.597682,1.403759,0,1970324837186529,1
3377699720883943,3831,Lemire,43.597601,1.403617,0,1970324837186529,1
3377699720883946,3330,Grande-Bretagne,43.601848,1.403766,0,1970324837186531,1
3377699720883947,3331,Grande-Bretagne,43.601913,1.403648,0,1970324837186531,1
3377699720883950,1140,Ctre Cial Purpan Sud,43.608099,1.393362,0,1970324837186532,1
3377699720883951,1141,Ctre Cial Purpan Sud,43.608019,1.393249,0,1970324837186532,1
3377699720883952,2791,Flambère,43.608396,1.389796,0,1970324837186533,1
3377699720883953,2790,Flambère,43.608366,1.390995,0,1970324837186533,1
3377699720883955,16380,Bisson,43.608366,1.382309,0,1970324837186534,1
3377699720883956,16381,Bisson,43.608287,1.383419,0,1970324837186534,1
3377699720883958,630,Bertier,43.608494,1.377784,0,1970324837186536,1
3377699720883959,631,Bertier,43.608368,1.377945,0,1970324837186536,1
3377699720883960,820,Bouriette,43.608724,1.374012,0,1970324837186537,1
3377699720883961,821,Bouriette,43.608643,1.373759,0,1970324837186537,1
3377699720883962,6900,Terce Airbus,43.606848,1.363935,0,1970324837186538,1
3377699720883963,6901,Terce Airbus,43.606894,1.364089,0,1970324837186538,1
3377699720883966,16120,Oratoire,43.609942,1.349385,0,1970329131942328,1
3377699720883967,16121,Oratoire,43.609887,1.349138,0,1970329131942328,2
3377699720883968,16131,Naurouze,43.609076,1.344216,0,1970324837186541,1
3377699720883969,16130,Naurouze,43.609217,1.345043,0,1970324837186541,1
3377699720883980,16200,Champagne,43.616761,1.330808,0,1970324837186549,1
3377699720883984,16271,"14ème Rgt d'Infanterie",43.613758,1.331232,0,1970324837186553,1
3377699720883985,16270,"14ème Rgt d'Infanterie",43.613902,1.331388,0,1970324837186553,1
3377699720883990,16321,Ossau,43.605562,1.333811,0,1970324837186557,1
3377699720883991,16320,Ossau,43.605646,1.333765,0,1970324837186557,2
3377699720883992,16330,Blanquette,43.606251,1.331075,0,1970324837186558,1
3377699720883993,16331,Blanquette,43.605332,1.331313,0,1970324837186558,1
3377699720883994,16350,Gers,43.608463,1.326581,0,1970329131942326,1
3377699720883995,16351,Gers,43.608597,1.326424,0,1970329131942326,1
3377699720884006,15570,"Résidence d'Oc",43.579799,1.342499,0,1970324837186566,1
3377699720884007,15571,"Résidence d'Oc",43.579648,1.342754,0,1970324837186566,1
3377699720884008,15580,Touch,43.578341,1.342784,0,1970324837186567,2
3377699720884009,15581,Touch,43.578417,1.343139,0,1970324837186567,1
3377699720884010,15591,Tilleuls,43.579272,1.339368,0,1970324837186568,2
3377699720884011,15590,Tilleuls,43.579256,1.339578,0,1970324837186568,2
3377699720884012,15600,Amandier,43.579739,1.337406,0,1970324837186569,2
3377699720884013,15601,Amandier,43.579741,1.337629,0,1970324837186569,2
3377699720884014,15611,Catalpas,43.577773,1.332817,0,1970324837186570,1
3377699720884015,15610,Catalpas,43.577852,1.332630,0,1970324837186570,1
3377699720884016,15621,Noisetiers,43.577536,1.331511,0,1970324837186571,1
3377699720884017,15620,Noisetiers,43.577394,1.330758,0,1970324837186571,1
3377699720884038,15901,Capelles,43.563438,1.295794,0,1970324837186581,1
3377699720884039,15900,Capelles,43.563415,1.295646,0,1970324837186581,1
3377699720884040,15910,Fauvettes,43.561533,1.293215,0,1970324837186582,1
3377699720884041,15911,Fauvettes,43.561805,1.292506,0,1970324837186582,2
3377699720884044,2850,Fontaines,43.599833,1.420265,0,1970324837186585,1
3377699720884045,2851,Fontaines,43.600181,1.420164,0,1970324837186585,1
3377699720884046,750,Bourrassol,43.601897,1.420410,0,1970324837186586,1
3377699720884047,7290,Wagner,43.604025,1.419915,0,1970324837186587,1
3377699720884048,1930,Décamps,43.604733,1.417890,0,1970324837186588,1
3377699720884049,1000,Capoul,43.606555,1.414392,0,1970324837186589,1
3377699720884050,650,Biarritz,43.607905,1.410670,0,1970324837186590,1
3377699720884055,4761,Murillo,43.604554,1.407129,0,1970324837186595,1
3377699720884056,2921,Foyer Toulousain,43.606453,1.407950,0,1970324837186596,1
3377699720884057,2920,Foyer Toulousain,43.606824,1.408519,0,1970324837186596,1
3377699720884058,2040,Ducis,43.609830,1.405877,0,1970324837186597,1
3377699720884059,2041,Ducis,43.609509,1.406141,0,1970324837186597,2
3377699720884060,3121,Gériatrie,43.613008,1.402021,0,1970324837186598,1
3377699720884061,3120,Gériatrie,43.613186,1.401960,0,1970324837186598,1
3377699720884062,1070,Cauterets,43.615607,1.399522,0,1970324837186599,1
3377699720884063,1071,Cauterets,43.615341,1.399461,0,1970324837186599,2
3377699720884064,1261,Charolais,43.617337,1.398305,0,1970324837186600,1
3377699720884065,1260,Charolais,43.617554,1.398244,0,1970324837186600,1
3377699720884076,4161,Les Tourelles,43.591190,1.398059,0,1970324837186606,1
3377699720884077,4160,Les Tourelles,43.590787,1.397492,0,1970324837186606,1
3377699720884078,2931,Vitarelles,43.587477,1.394123,0,1970329131942365,1
3377699720884079,2930,Vitarelles,43.588649,1.395286,0,1970329131942365,1
3377699720884080,1281,Châtaigniers,43.586399,1.391004,0,1970324837186608,1
3377699720884081,1280,Châtaigniers,43.586319,1.390386,0,1970324837186608,1
3377699720884082,4641,Molette,43.585576,1.387448,0,1970324837186609,1
3377699720884083,4640,Molette,43.585664,1.387419,0,1970324837186609,1
3377699720884084,7261,Villèle,43.585160,1.385159,0,1970324837186610,1
3377699720884085,7260,Villèle,43.585129,1.384599,0,1970324837186610,2
3377699720884086,4581,Mazaygues,43.584446,1.381962,0,1970324837186611,1
3377699720884087,4580,Mazaygues,43.584318,1.381081,0,1970324837186611,1
3377699720884088,1621,Corneillan,43.583217,1.377943,0,1970324837186612,2
3377699720884089,1620,Corneillan,43.583117,1.377017,0,1970324837186612,1
3377699720884090,171,Ardennes,43.582694,1.374027,0,1970324837186613,1
3377699720884091,170,Ardennes,43.582745,1.373603,0,1970324837186613,1
3377699720884092,2771,Etchepare,43.582417,1.371208,0,1970329131942531,2
3377699720884093,2770,Etchepare,43.582467,1.370990,0,1970329131942531,2
3377699720884094,15741,Ramelet Moundi,43.579815,1.362952,0,1970324837186615,1
3377699720884095,15740,Ramelet Moundi,43.580108,1.362623,0,1970324837186615,1
3377699720884096,15750,Prat,43.579111,1.358522,0,1970324837186616,1
3377699720884097,15751,Prat,43.579049,1.358674,0,1970324837186616,2
3377699720884098,15761,Cabanon,43.577690,1.351250,0,1970324837186617,2
3377699720884099,15760,Cabanon,43.577526,1.350647,0,1970324837186617,1
3377699720884100,15771,Cascade,43.575400,1.346379,0,1970324837186618,2
3377699720884101,15770,Cascade,43.574979,1.345292,0,1970324837186618,2
3377699720884102,15781,Sources,43.573807,1.343067,0,1970324837186619,1
3377699720884103,15780,Sources,43.573591,1.342381,0,1970324837186619,2
3377699720884104,15791,Bois Joly,43.572276,1.339774,0,1970324837186620,2
3377699720884105,15790,Bois Joly,43.572067,1.339108,0,1970324837186620,2
3377699720884106,15800,Petit Marquis,43.570383,1.335654,0,1970324837186621,1
3377699720884107,15801,Petit Marquis,43.570334,1.335776,0,1970324837186621,2
3377699720884108,15810,Marquisat,43.569142,1.332638,0,1970324837186622,1
3377699720884109,15811,Marquisat,43.568930,1.332311,0,1970324837186622,2
3377699720884112,15821,Brunet Faure,43.567629,1.328463,0,1970324837186623,1
3377699720884113,15820,Brunet Faure,43.567799,1.328673,0,1970324837186623,1
3377699720884114,15830,Pont,43.566619,1.325157,0,1970324837186624,1
3377699720884115,15831,Pont,43.566267,1.324336,0,1970324837186624,1
3377699720884116,15840,Charlas,43.564438,1.318006,0,1970324837186625,1
3377699720884117,15841,Charlas,43.564404,1.318220,0,1970324837186625,1
3377699720884121,15871,Jonquilles,43.561589,1.304838,0,1970324837186627,1
3377699720884122,15880,Montaigne,43.562674,1.302105,0,1970324837186628,2
3377699720884123,15881,Montaigne,43.562567,1.302249,0,1970324837186628,1
3377699720884124,15890,Maison de Retraite,43.563684,1.299504,0,1970324837186629,2
3377699720884125,15891,Maison de Retraite,43.563703,1.299304,0,1970324837186629,1
3377699720884129,15110,Alouettes,43.552757,1.470864,0,1970324837186631,2
3377699720884131,15120,Violettes,43.553519,1.474733,0,1970324837186632,1
3377699720884132,15130,Cigognes,43.551295,1.475863,0,1970324837186633,1
3377699720884133,15131,Cigognes,43.551560,1.475774,0,1970324837186633,1
3377699720884134,15141,Pompidou,43.548834,1.477603,0,1970324837186634,1
3377699720884135,15140,Pompidou,43.549319,1.477162,0,1970324837186634,1
3377699720884136,15150,Marnac,43.545628,1.478382,0,1970324837186635,1
3377699720884137,15151,Marnac,43.545919,1.478435,0,1970324837186635,1
3377699720884138,15171,Ormes,43.541747,1.483723,0,1970324837186636,1
3377699720884139,15170,Ormes,43.541622,1.483690,0,1970324837186636,1
3377699720884140,15181,Jacques Prévert,43.541983,1.486790,0,1970324837186637,1
3377699720884141,15180,Jacques Prévert,43.541953,1.486951,0,1970324837186637,1
3377699720884147,16671,Soeurs,43.630971,1.397276,0,1970324837186641,1
3377699720884148,16670,Soeurs,43.630776,1.397402,0,1970324837186641,1
3377699720884149,16680,Croix Blanche,43.633378,1.397361,0,1970324837186642,1
3377699720884150,16681,Croix Blanche,43.633486,1.397197,0,1970324837186642,1
3377699720884175,16780,Gauguin,43.641231,1.387993,0,1970324837186655,1
3377699720884176,16781,Gauguin,43.641323,1.387795,0,1970324837186655,1
3377699720884179,16821,Stade Andromède,43.655321,1.381069,0,1970324837186657,1
3377699720884180,16820,Stade Andromède,43.655398,1.381866,0,1970324837186657,1
3377699720884181,16831,Coccinelles,43.658582,1.381170,0,1970324840034504,1
3377699720884182,16830,Coccinelles,43.659089,1.380895,0,1970324840034504,1
3377699720884183,16841,Cigognes,43.664054,1.378270,0,1970324840034506,1
3377699720884184,16840,Cigognes,43.664068,1.378889,0,1970324840034506,1
3377699720884185,16850,Marquette,43.667237,1.377145,0,1970324837186660,1
3377699720884186,16851,Marquette,43.667107,1.377350,0,1970324837186660,1
3377699720884187,16860,Erables,43.667248,1.375246,0,1970324837186661,1
3377699720884188,16861,Erables,43.667421,1.374765,0,1970324837186661,2
3377699720884189,16871,Beau Soleil,43.670183,1.374084,0,1970324837186662,1
3377699720884190,16870,Beau Soleil,43.670270,1.372727,0,1970324837186662,1
3377699720884191,16880,Noisetiers,43.670119,1.370748,0,1970324837186663,1
3377699720884192,16881,Noisetiers,43.670023,1.371101,0,1970324837186663,1
3377699720884205,1991,Dinetard,43.613766,1.476356,0,1970324837186671,1
3377699720884206,1990,Dinetard,43.614066,1.475876,0,1970324837186671,1
3377699720884207,6731,Soupetard,43.612408,1.477457,0,1970324837186672,1
3377699720884208,6730,Soupetard,43.612251,1.477184,0,1970324837186672,1
3377699720884209,6790,Surcouf,43.610628,1.478679,0,1970324837186673,1
3377699720884210,6791,Surcouf,43.610416,1.479065,0,1970324837186673,1
3377699720884211,6800,Solidarité,43.608678,1.480227,0,1970324837186674,1
3377699720884212,6801,Solidarité,43.608275,1.480800,0,1970324837186674,1
3377699720884213,6811,Soumet,43.606861,1.482239,0,1970324837186675,1
3377699720884214,6810,Soumet,43.606934,1.482011,0,1970324837186675,1
3377699720884219,19490,Aérostiers,43.609782,1.489986,0,1970324837186678,1
3377699720884222,17190,Edgar Quinet,43.609528,1.493160,0,1970324837186680,1
3377699720884224,17230,Caraïbes,43.609785,1.495914,0,1970324837186681,1
3377699720884225,17231,Caraïbes,43.609802,1.494981,0,1970324837186681,1
3377699720884227,17251,Provence,43.609907,1.500567,0,1970324837186682,1
3377699720884228,17600,Roussillon,43.610984,1.503995,0,1970324837186683,2
3377699720884229,17601,Roussillon,43.611170,1.503889,0,1970324837186683,2
3377699720884230,17611,Ecole St-Exupéry,43.612537,1.505965,0,1970324837186684,2
3377699720884231,17610,Ecole St-Exupéry,43.612608,1.506300,0,1970324837186684,1
3377699720884232,17621,Lac St-Clair,43.614298,1.508727,0,1970324837186685,2
3377699720884233,17620,Lac St-Clair,43.614096,1.508483,0,1970324837186685,2
3377699720884234,17631,Carrel,43.615670,1.507954,0,1970324837186686,2
3377699720884235,17630,Carrel,43.615778,1.507918,0,1970324837186686,1
3377699720884236,17410,Pins,43.616308,1.503783,0,1970324837186687,1
3377699720884237,17411,Pins,43.616362,1.503679,0,1970324837186687,1
3377699720884238,17420,"Château d'eau",43.619126,1.504759,0,1970324837186688,1
3377699720884239,17421,"Château d'eau",43.618552,1.504745,0,1970324837186688,2
3377699720884240,17430,Paradoux,43.621088,1.509269,0,1970324837186689,2
3377699720884241,17431,Paradoux,43.621183,1.508417,0,1970324837186689,1
3377699720884242,17391,Sironis,43.621126,1.512490,0,1970324837186690,2
3377699720884243,17390,Sironis,43.621056,1.512159,0,1970324837186690,2
3377699720884244,17641,Panorama,43.620344,1.514698,0,1970324837186691,1
3377699720884245,17640,Panorama,43.620081,1.514972,0,1970324837186691,1
3377699720884246,17650,Route de Mons,43.609795,1.503554,0,1970324837186692,1
3377699720884247,17651,Route de Mons,43.609864,1.503800,0,1970324837186692,1
3377699720884248,17660,Max Linder,43.609087,1.506960,0,1970324837186693,1
3377699720884249,17661,Max Linder,43.609070,1.507457,0,1970324837186693,1
3377699720884250,17671,Bernadotte,43.608567,1.511069,0,1970324837186694,1
3377699720884251,17670,Bernadotte,43.608472,1.511104,0,1970324837186694,1
3377699720884252,17680,Aussire,43.607259,1.514100,0,1970324837186695,1
3377699720884253,17681,Aussire,43.607419,1.514442,0,1970324837186695,1
3377699720884254,17691,Le Grand Bois,43.604689,1.511443,0,1970324837186696,1
3377699720884255,17690,Le Grand Bois,43.605126,1.511764,0,1970324837186696,1
3377699720884258,17711,Cimetière Balma,43.600328,1.507224,0,1970324837186698,1
3377699720884259,17710,Cimetière Balma,43.599986,1.506930,0,1970324837186698,1
3377699720884260,17261,La Tour,43.609237,1.502862,0,1970324837186699,1
3377699720884262,17270,Jeux Floraux,43.607730,1.502143,0,1970324837186700,1
3377699720884263,17271,Jeux Floraux,43.607867,1.502320,0,1970324837186700,1
3377699720884264,17281,Mairie Balma,43.605461,1.502410,0,1970324837186701,1
3377699720884265,17280,Mairie Balma,43.605471,1.501933,0,1970324837186701,1
3377699720884266,17290,Mallarmé,43.603157,1.504954,0,1970324837186702,1
3377699720884267,17300,Jasmin,43.602979,1.503873,0,1970324837186703,1
3377699720884268,17301,Jasmin,43.603083,1.504188,0,1970324837186703,1
3377699720884269,17310,Rimbaud,43.602159,1.500444,0,1970324837186704,1
3377699720884270,17311,Rimbaud,43.602172,1.500892,0,1970324837186704,1
3377699720884271,17321,Lagarde,43.601400,1.497974,0,1970324837186705,1
3377699720884272,17320,Lagarde,43.601342,1.497632,0,1970324837186705,1
3377699720884273,17330,Clos Fleuri,43.598298,1.500716,0,1970324837186706,1
3377699720884274,17331,Clos Fleuri,43.598560,1.500470,0,1970324837186706,1
3377699720884275,17341,Clos St-Martin,43.597419,1.502667,0,1970324837186707,1
3377699720884276,17340,Clos St-Martin,43.597220,1.502911,0,1970324837186707,1
3377699720884277,17350,Ecole Balma,43.597594,1.505621,0,1970324837186708,1
3377699720884278,17351,Ecole Balma,43.597926,1.505504,0,1970324837186708,1
3377699720884279,17360,Balma Lasbordes,43.596027,1.506368,0,1970324837185368,1
3377699720884281,17370,Cézanne,43.595177,1.505302,0,1970324837186710,1
3377699720884293,17530,Rebeillou,43.597031,1.539365,0,1970324837186716,2
3377699720884294,17541,Rome,43.596925,1.543311,0,1970324837186717,2
3377699720884296,17550,Madeleine,43.598644,1.547574,0,1970324837186718,1
3377699720884297,17551,Madeleine,43.598905,1.547427,0,1970324837186718,1
3377699720884298,17561,La Lie,43.594082,1.557733,0,1970324837186719,1
3377699720884299,17560,La Lie,43.593928,1.557674,0,1970324837186719,1
3377699720884300,17571,Digue,43.594408,1.559453,0,1970324837186720,1
3377699720884301,17570,Digue,43.594340,1.559364,0,1970324837186720,1
3377699720884302,19280,Aufréry,43.611960,1.527088,0,1970324837186721,2
3377699720884303,19281,Aufréry,43.612054,1.527023,0,1970324837186721,1
3377699720884308,19300,Cantalauze,43.614505,1.562997,0,1970324837186724,2
3377699720884309,19301,Cantalauze,43.614747,1.562981,0,1970324837186724,2
3377699720884310,19320,Céciré,43.612651,1.570259,0,1970324837186725,2
3377699720884311,19321,Céciré,43.613071,1.569907,0,1970324837186725,2
3377699720884312,19330,Mairie Mons,43.611017,1.574388,0,1970324837186726,1
3377699720884313,19331,Mairie Mons,43.611443,1.573603,0,1970324837186726,2
3377699720884314,17450,Busquet,43.621842,1.520570,0,1970324837186727,2
3377699720884315,17451,Busquet,43.622150,1.520825,0,1970324837186727,2
3377699720884316,17460,La Seillonne,43.625856,1.529632,0,1970324837186728,1
3377699720884317,17461,La Seillonne,43.625842,1.529356,0,1970324837186728,1
3377699720884318,17751,Ginestière,43.629136,1.539188,0,1970324837186729,2
3377699720884319,17741,Rossignol,43.627912,1.545108,0,1970324837186730,1
3377699720884320,14801,Pastel,43.626287,1.541703,0,1970324837186731,2
3377699720884321,17721,Ecole Pin Balma,43.627198,1.531234,0,1970324837186732,1
